name,epoch,acc,acc_A0Y0,acc_A0Y1,acc_A1Y0,acc_A1Y1,acc_var,acc_dis,err_op_0,err_op_1,err_odd
5000-0.5-1,Val 1,55.44993663831355,37.37373733520508,74.5302734375,57.377044677734375,59.77011489868164,13.229135513305664,0.04653000831604004,20.003307342529297,14.76015853881836,34.763465881347656
5000-0.5-1,Val 2,60.58301660709357,76.09427642822266,44.67640686035156,79.09835815429688,37.16474914550781,18.55959701538086,0.04643219709396362,3.0040817260742188,7.51165771484375,10.515739440917969
5000-0.5-1,Val 3,61.40684435787612,68.01346588134766,55.5323600769043,75.40983581542969,44.061302185058594,11.972938537597656,0.03233832120895386,7.396369934082031,11.471057891845703,18.867427825927734
5000-0.5-1,Val 4,60.58301668928603,41.245792388916016,82.04592895507812,57.786888122558594,67.81609344482422,14.865677833557129,0.03510838747024536,16.541095733642578,14.229835510253906,30.770931243896484
5000-0.5-1,Val 5,66.920152342667,64.30976104736328,73.69519805908203,70.90164184570312,56.704978942871094,6.554524898529053,0.04935181140899658,6.591880798339844,16.990219116210938,23.58209991455078
5000-0.5-1,Val 6,67.55386577359624,53.87205505371094,84.34237670898438,61.475406646728516,73.56321716308594,11.616790771484375,0.0024840235710144043,7.603351593017578,10.779159545898438,18.382511138916016
5000-0.5-1,Val 7,70.84917637543383,90.2356948852539,51.148223876953125,90.16393280029297,44.82758712768555,21.22394371032715,0.060539066791534424,0.0717620849609375,6.320636749267578,6.392398834228516
5000-0.5-1,Val 8,72.81368832412933,70.53872680664062,76.82672119140625,75.40983581542969,68.19923400878906,3.5104637145996094,0.016625940799713135,4.8711090087890625,8.627487182617188,13.49859619140625
5000-0.5-1,Val 9,73.44740197746171,66.66667175292969,83.50730895996094,68.85246276855469,74.712646484375,6.5171637535095215,0.023033440113067627,2.185791015625,8.794662475585938,10.980453491210938
5000-0.5-1,Val 10,74.20785830924417,85.85858154296875,63.25678253173828,87.29508209228516,55.55555725097656,13.864803314208984,0.04877781867980957,1.4365005493164062,7.701225280761719,9.137725830078125
5000-0.5-1,Val 11,74.27122956869418,93.77104949951172,55.11482238769531,88.9344253540039,51.34099578857422,19.185409545898438,0.07009494304656982,4.8366241455078125,3.7738265991210938,8.610450744628906
5000-0.5-1,Val 12,77.56654015602722,86.36363983154297,69.93737030029297,85.6557388305664,63.98467254638672,9.75730037689209,0.04575306177139282,0.7079010009765625,5.95269775390625,6.6605987548828125
5000-0.5-1,Val 13,74.90494311082499,65.82491302490234,84.34237670898438,66.80327606201172,85.8237533569336,9.405451774597168,0.025423288345336914,0.978363037109375,1.4813766479492188,2.4597396850585938
5000-0.5-1,Val 14,75.7921421258924,66.83501434326172,87.05636596679688,64.75409698486328,85.8237533569336,10.358108520507812,0.002185046672821045,2.0809173583984375,1.2326126098632812,3.3135299682617188
5000-0.5-1,Val 15,78.1368823323413,79.29293060302734,78.07933044433594,72.13114166259766,81.2260513305664,3.395780324935913,0.019194841384887695,7.1617889404296875,3.1467208862304688,10.308509826660156
5000-0.5-1,Val 16,78.39036771825057,89.05723571777344,68.89352416992188,87.70491790771484,62.83524703979492,11.470256805419922,0.0520443320274353,1.3523178100585938,6.058277130126953,7.410594940185547
5000-0.5-1,Val 17,78.1368823033322,91.58248901367188,65.13569641113281,90.16393280029297,60.15325927734375,14.232707977294922,0.05122864246368408,1.4185562133789062,4.9824371337890625,6.400993347167969
5000-0.5-1,Val 18,79.3409380024377,79.29293060302734,82.46347045898438,73.77049255371094,78.92720031738281,3.1159679889678955,0.04272651672363281,5.522438049316406,3.5362701416015625,9.058708190917969
5000-0.5-1,Val 19,79.84790887095326,85.52188110351562,78.70563507080078,77.04917907714844,71.64750671386719,4.952810287475586,0.08221602439880371,8.472702026367188,7.058128356933594,15.530830383300781
5000-0.5-1,Val 20,77.69328281030305,76.93602752685547,81.6283950805664,72.95082092285156,76.62834930419922,3.0803797245025635,0.04179269075393677,3.9852066040039062,5.0000457763671875,8.985252380371094
5000-0.5-1,Val 21,80.48162241308408,86.531982421875,76.2004165649414,81.557373046875,73.56321716308594,4.995217800140381,0.044941067695617676,4.974609375,2.6371994018554688,7.611808776855469
5000-0.5-1,Val 22,78.96070994291317,73.06397247314453,88.30897521972656,68.03279113769531,85.44061279296875,8.416084289550781,0.028398215770721436,5.031181335449219,2.8683624267578125,7.899543762207031
5000-0.5-1,Val 23,81.1153359938937,85.85858154296875,78.9144058227539,81.557373046875,73.94636535644531,4.317240238189697,0.05134862661361694,4.30120849609375,4.968040466308594,9.269248962402344
5000-0.5-1,Val 24,78.89733856742676,81.64983367919922,79.12317657470703,74.18032836914062,76.62834930419922,2.784348249435425,0.05076354742050171,7.469505310058594,2.4948272705078125,9.964332580566406
5000-0.5-1,Val 25,79.657794841191,77.10437774658203,83.08976745605469,77.45901489257812,81.2260513305664,2.5286881923675537,0.003703892230987549,0.35463714599609375,1.8637161254882812,2.218353271484375
5000-0.5-1,Val 26,79.46768076308024,78.45117950439453,83.71607971191406,73.77049255371094,79.31034851074219,3.5300614833831787,0.04167830944061279,4.680686950683594,4.405731201171875,9.086418151855469
5000-0.5-1,Val 27,74.3346009925291,60.101009368896484,91.02296447753906,60.24590301513672,89.27202606201172,14.999886512756348,0.013425886631011963,0.14489364624023438,1.7509384155273438,1.8958320617675781
5000-0.5-1,Val 28,80.03802297807314,85.3535385131836,79.54071044921875,76.22950744628906,72.41378784179688,4.748623847961426,0.08501195907592773,9.124031066894531,7.126922607421875,16.250953674316406
5000-0.5-1,Val 29,78.70722447964629,76.09427642822266,86.01252746582031,68.03279113769531,81.2260513305664,6.661164283752441,0.056704163551330566,8.061485290527344,4.786476135253906,12.84796142578125
5000-0.5-1,Val 30,78.96070990423436,82.82828521728516,77.66179656982422,80.73770141601562,70.8812255859375,4.516517162322998,0.04878336191177368,2.0905838012695312,6.780570983886719,8.87115478515625
5000-0.5-1,Val 31,79.59442347537428,80.13467407226562,81.6283950805664,76.22950744628906,77.77777862548828,2.0827994346618652,0.03771787881851196,3.9051666259765625,3.850616455078125,7.7557830810546875
5000-0.5-1,Test 25,77.33333384195963,76.92308044433594,81.1111068725586,70.74468231201172,80.74866485595703,4.168490886688232,0.03200000524520874,6.178398132324219,0.3624420166015625,6.540840148925781
