name,epoch,acc,acc_A0Y0,acc_A0Y1,acc_A1Y0,acc_A1Y1,acc_var,acc_dis,err_op_0,err_op_1,err_odd
5000-0.3-1,Val 1,54.1,98.69451904296875,5.362775802612305,97.91667175292969,3.2051284313201904,47.01781463623047,0.07761901617050171,0.7778472900390625,2.1576473712921143,2.9354946613311768
5000-0.3-1,Val 2,59.5,88.25065612792969,28.07571029663086,90.27777862548828,24.35897445678711,31.55895233154297,0.050000011920928955,2.0271224975585938,3.71673583984375,5.743858337402344
5000-0.3-1,Val 3,60.1,87.20626831054688,30.914825439453125,88.19444274902344,26.923078536987305,29.426639556884766,0.053809523582458496,0.9881744384765625,3.9917469024658203,4.979921340942383
5000-0.3-1,Val 4,57.9,44.90861511230469,72.5551986694336,62.5,55.769229888916016,10.062065124511719,0.015714287757873535,17.591384887695312,16.785968780517578,34.37735366821289
5000-0.3-1,Val 5,62.3,79.11227416992188,48.264984130859375,79.16667175292969,33.97435760498047,19.66988754272461,0.0947619080543518,0.0543975830078125,14.290626525878906,14.345024108886719
5000-0.3-1,Val 6,64.2,63.70757293701172,69.08517456054688,69.44444274902344,50.64102554321289,7.6094069480896,0.06476187705993652,5.736869812011719,18.444149017333984,24.181018829345703
5000-0.3-1,Val 7,66.7,81.2010498046875,52.99684524536133,82.6388931274414,44.23076629638672,16.9466552734375,0.05761903524398804,1.4378433227539062,8.76607894897461,10.203922271728516
5000-0.3-1,Val 8,67.8,88.51174926757812,47.00315475463867,87.5,41.02564239501953,22.09992790222168,0.06380951404571533,1.011749267578125,5.977512359619141,6.989261627197266
5000-0.3-1,Val 9,63.9,43.60313415527344,85.80441284179688,56.25,76.28205108642578,16.534481048583984,0.03952383995056152,12.646865844726562,9.522361755371094,22.169227600097656
5000-0.3-1,Val 10,71.9,76.2402114868164,72.23974609375,80.55555725097656,52.56410217285156,10.70919418334961,0.0842856764793396,4.315345764160156,19.675643920898438,23.990989685058594
5000-0.3-1,Val 11,66.8,53.00261306762695,82.64984130859375,63.19444274902344,71.79487609863281,10.91527271270752,0.01238095760345459,10.191829681396484,10.854965209960938,21.046794891357422
5000-0.3-1,Val 12,70.4,58.22454071044922,82.96530151367188,69.44444274902344,75.64102172851562,9.069804191589355,0.03238099813461304,11.219902038574219,7.32427978515625,18.54418182373047
5000-0.3-1,Val 13,71.1,95.0391616821289,48.895896911621094,97.22222137451172,33.333335876464844,28.063535690307617,0.1014285683631897,2.1830596923828125,15.56256103515625,17.745620727539062
5000-0.3-1,Val 14,73.6,91.906005859375,57.09779357910156,90.27777862548828,46.79487228393555,19.91717529296875,0.08476191759109497,1.6282272338867188,10.302921295166016,11.931148529052734
5000-0.3-1,Val 15,75.9,89.81723022460938,65.2996826171875,90.27777862548828,50.0,17.078895568847656,0.09380954504013062,0.46054840087890625,15.2996826171875,15.760231018066406
5000-0.3-1,Test 14,71.40000030517578,91.025634765625,58.05555725097656,88.03192138671875,47.05882263183594,18.91985511779785,0.07599997520446777,2.99371337890625,10.996734619140625,13.990447998046875
5000-0.3-1,Test 15,73.80000020345052,86.9230728149414,66.66667175292969,88.82978820800781,51.87165832519531,15.244996070861816,0.06800001859664917,1.9067153930664062,14.795013427734375,16.70172882080078
