name,epoch,acc,acc_A0Y0,acc_A0Y1,acc_A1Y0,acc_A1Y1,acc_var,acc_dis,err_op_0,err_op_1,err_odd
10000-0.2,Val 0,58.3016478244796,71.8855209350586,44.258872985839844,78.68852233886719,34.09961700439453,18.564193725585938,0.03909093141555786,6.803001403808594,10.159255981445312,16.962257385253906
10000-0.2,Val 1,59.12547530451051,92.59259033203125,24.634654998779297,91.39344024658203,16.091955184936523,35.944480895996094,0.0978010892868042,1.1991500854492188,8.542699813842773,9.741849899291992
10000-0.2,Val 2,60.77313066586493,92.92929077148438,27.348644256591797,92.2131118774414,19.54022979736328,34.67438507080078,0.08999842405319214,0.7161788940429688,7.808414459228516,8.524593353271484
10000-0.2,Val 3,63.30798490207609,55.55555725097656,73.27766418457031,64.3442611694336,61.68582534790039,6.374452114105225,0.004966139793395996,8.788703918457031,11.591838836669922,20.380542755126953
10000-0.2,Val 4,68.4410648321773,88.72053527832031,49.89561462402344,84.01639556884766,41.762454986572266,20.54010772705078,0.09210413694381714,4.704139709472656,8.133159637451172,12.837299346923828
10000-0.2,Val 5,71.35614719560088,77.77777862548828,67.4321517944336,81.14753723144531,54.789276123046875,10.27609634399414,0.056346118450164795,3.3697586059570312,12.642875671386719,16.01263427734375
10000-0.2,Val 6,69.70849200346623,94.10774993896484,47.59916305541992,94.26229858398438,31.800764083862305,27.80929946899414,0.11365562677383423,0.15454864501953125,15.798398971557617,15.952947616577148
10000-0.2,Val 7,75.09505724695397,80.97643280029297,74.32150268554688,79.09835815429688,59.3869743347168,8.471707344055176,0.09094703197479248,1.8780746459960938,14.934528350830078,16.812602996826172
10000-0.2,Val 8,77.50316875153167,86.86868286132812,70.1461410522461,84.01639556884766,63.60152816772461,9.621337890625,0.059381961822509766,2.8522872924804688,6.544612884521484,9.396900177001953
10000-0.2,Val 9,78.39036773758998,80.97643280029297,80.58454895019531,79.50819396972656,67.43295288085938,5.621774673461914,0.07534164190292358,1.4682388305664062,13.151596069335938,14.619834899902344
10000-0.2,Val 10,79.08745263586782,85.85858154296875,76.61795806884766,87.29508209228516,60.53639602661133,10.65748119354248,0.08268111944198608,1.4365005493164062,16.081562042236328,17.518062591552734
10000-0.2,Val 11,79.3409380701256,86.19528198242188,76.61795806884766,81.14753723144531,67.0498046875,7.04701566696167,0.08058464527130127,5.0477447509765625,9.568153381347656,14.615898132324219
10000-0.2,Val 12,79.27756667529978,82.82828521728516,81.6283950805664,72.54098510742188,73.1800765991211,4.70850133895874,0.09421354532241821,10.287300109863281,8.448318481445312,18.735618591308594
10000-0.2,Val 13,78.32699636210356,91.919189453125,67.64091491699219,89.3442611694336,56.704978942871094,14.773409843444824,0.08605831861495972,2.5749282836914062,10.935935974121094,13.5108642578125
10000-0.2,Val 14,80.29150833497332,81.81818389892578,81.837158203125,79.09835815429688,75.09578704833984,2.756312370300293,0.0479695200920105,2.7198257446289062,6.741371154785156,9.461196899414062
10000-0.2,Val 15,80.73510786668128,88.0471420288086,78.70563507080078,81.96720886230469,66.66667175292969,7.79035758972168,0.09817570447921753,6.079933166503906,12.038963317871094,18.118896484375
10000-0.2,Val 16,81.81242087283213,87.54208374023438,79.958251953125,82.7868881225586,71.26436614990234,5.923701286315918,0.07324892282485962,4.755195617675781,8.693885803222656,13.449081420898438
10000-0.2,Val 17,81.24207871585745,82.32323455810547,84.75991821289062,78.27869415283203,75.09578704833984,3.708641290664673,0.06777334213256836,4.0445404052734375,9.664131164550781,13.708671569824219
10000-0.2,Val 18,80.73510790536008,87.03704071044922,77.66179656982422,74.59016418457031,77.77777862548828,4.664782524108887,0.06614190340042114,12.446876525878906,0.1159820556640625,12.562858581542969
10000-0.2,Val 19,78.89733849973884,92.92929077148438,68.05845642089844,86.0655746459961,60.15325927734375,13.224347114562988,0.09153389930725098,6.863716125488281,7.9051971435546875,14.768913269042969
