name,epoch,acc,acc_A0Y0,acc_A0Y1,acc_A1Y0,acc_A1Y1,acc_var,acc_dis,err_op_0,err_op_1,err_odd
1000-0.4-1,Val 0,46.89480359714445,0.0,100.0,0.0,100.0,50.0,0.07041975855827332,0.0,0.0,0.0
1000-0.4-1,Val 1,46.83143223132773,0.0,100.0,0.0,99.61685180664062,49.904396057128906,0.06843957304954529,0.0,0.383148193359375,0.383148193359375
1000-0.4-1,Val 2,49.42965796389658,6.397305965423584,95.40709686279297,22.95081901550293,87.73946380615234,38.98684310913086,0.10303306579589844,16.553512573242188,7.667633056640625,24.221145629882812
1000-0.4-1,Val 3,46.89480367933692,0.5050504803657532,100.0,0.8196721076965332,98.08428955078125,49.194679260253906,0.06168323755264282,0.31462162733078003,1.91571044921875,2.230332136154175
1000-0.4-1,Val 4,49.239543885785814,5.892255783081055,96.45093536376953,19.672130584716797,88.8888931274414,40.32859802246094,0.09126812219619751,13.779874801635742,7.562042236328125,21.341917037963867
1000-0.4-1,Val 5,52.661597079046174,25.420873641967773,80.58454895019531,49.59016418457031,66.28352355957031,20.52556610107422,0.08171224594116211,24.16929054260254,14.301025390625,38.470314025878906
1000-0.4-1,Val 6,52.534854245880865,20.87542152404785,85.17745208740234,46.7213134765625,70.11493682861328,24.341716766357422,0.09231263399124146,25.84589195251465,15.062515258789062,40.908409118652344
1000-0.4-1,Val 7,56.147021647792954,41.7508430480957,70.56367492675781,63.524593353271484,55.55555725097656,10.703805923461914,0.04792708158493042,21.77375030517578,15.00811767578125,36.78186798095703
1000-0.4-1,Val 8,54.94296579880709,36.70033645629883,74.11273956298828,58.60655975341797,57.854408264160156,13.30508804321289,0.048161447048187256,21.90622329711914,16.258331298828125,38.164554595947266
1000-0.4-1,Val 9,53.35868189513155,26.93602752685547,81.837158203125,49.180328369140625,65.13410186767578,20.26082992553711,0.059811949729919434,22.244300842285156,16.70305633544922,38.947357177734375
1000-0.4-1,Val 10,53.35868197732401,28.282827377319336,80.79331970214844,48.77049255371094,64.3678207397461,19.393552780151367,0.05107545852661133,20.4876651763916,16.425498962402344,36.91316223144531
1000-0.4-1,Val 11,54.62610916795235,35.35353469848633,74.94780731201172,56.96720886230469,59.00382995605469,14.088679313659668,0.049909114837646484,21.61367416381836,15.943977355957031,37.55765151977539
1000-0.4-1,Val 12,57.28770611645756,47.97979736328125,67.01461791992188,67.2131118774414,51.34099578857422,8.807555198669434,0.02532738447189331,19.233314514160156,15.673622131347656,34.90693664550781
1000-0.4-1,Val 13,59.25221809899701,75.4208755493164,41.127349853515625,82.37704467773438,34.09961700439453,20.93668556213379,0.026860952377319336,6.956169128417969,7.027732849121094,13.983901977539062
1000-0.4-1,Val 14,54.816223076843336,35.52188491821289,74.5302734375,58.19672393798828,59.3869743347168,13.925844192504883,0.0587618350982666,22.67483901977539,15.143299102783203,37.818138122558594
1000-0.4-1,Val 15,51.71102663530898,15.824915885925293,89.77035522460938,38.52458953857422,75.86206817626953,29.369754791259766,0.08986738324165344,22.69967269897461,13.908287048339844,36.60795974731445
1000-0.4-1,Val 16,54.62610898906287,33.838382720947266,76.82672119140625,55.3278694152832,60.53639602661133,15.364901542663574,0.049909114837646484,21.489486694335938,16.290325164794922,37.77981185913086
1000-0.4-1,Val 17,59.5057035622639,65.82491302490234,52.40083312988281,79.09835815429688,39.84674072265625,14.667797088623047,0.010203659534454346,13.273445129394531,12.554092407226562,25.827537536621094
1000-0.4-1,Val 18,56.2737643794264,38.88888931274414,74.32150268554688,61.475406646728516,57.854408264160156,12.685155868530273,0.04897528886795044,22.586517333984375,16.46709442138672,39.053611755371094
1000-0.4-1,Val 19,60.51964539115722,67.17171478271484,53.862213134765625,78.68852233886719,40.6130256652832,14.267037391662598,0.022202908992767334,11.516807556152344,13.249187469482422,24.765995025634766
1000-0.4-1,Test 0,48.93333368937174,0.0,100.0,0.0,100.0,50.0,0.01866668462753296,0.0,0.0,0.0
